,route_name,grade,route_id,beta_id,states,holds
63,CAKEWALK,6B+,19536,63.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'b-1', 'rf': 'f-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'b-1', 'rf': 'f-1'}, {'lh': 'b8', 'rh': 'f10', 'lf': None, 'rf': 'f-1'}, {'lh': 'b8', 'rh': 'f10', 'lf': 'd0', 'rf': 'f-1'}, {'lh': 'b8', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': None, 'rf': 'b8'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b11', 'rf': 'b8'}, {'lh': 'e15', 'rh': 'g18', 'lf': 'b11', 'rf': None}, {'lh': 'g18', 'rh': 'g18', 'lf': 'b11', 'rf': None}]","['F5', 'B8', 'F10', 'B11', 'E13', 'E15', 'G18']"
64,CAKEWALK,6B+,19536,64.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'd-1', 'rf': 'h-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'd-1', 'rf': 'h-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'd-1', 'rf': 'f0'}, {'lh': 'b8', 'rh': 'f5', 'lf': None, 'rf': 'f0'}, {'lh': 'b8', 'rh': 'f10', 'lf': None, 'rf': 'f0'}, {'lh': 'b8', 'rh': 'f10', 'lf': 'f5', 'rf': None}, {'lh': 'b11', 'rh': 'f10', 'lf': 'f5', 'rf': None}, {'lh': 'e15', 'rh': 'f10', 'lf': 'f5', 'rf': None}, {'lh': 'e15', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'e15', 'rh': 'f10', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'f10', 'lf': 'b8', 'rf': None}, {'lh': 'e15', 'rh': 'g18', 'lf': None, 'rf': None}, {'lh': 'g18', 'rh': 'g18', 'lf': None, 'rf': None}]","['F5', 'B8', 'F10', 'B11', 'E13', 'E15', 'G18']"
65,CAKEWALK,6B+,19536,65.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'd-1', 'rf': 'h-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'd-1', 'rf': 'h-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'd-1', 'rf': 'f5'}, {'lh': 'b8', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': 'f10'}, {'lh': 'e15', 'rh': 'g18', 'lf': None, 'rf': None}, {'lh': 'e15', 'rh': 'g18', 'lf': 'e13', 'rf': None}, {'lh': 'g18', 'rh': 'g18', 'lf': 'e13', 'rf': None}]","['F5', 'B8', 'F10', 'B11', 'E13', 'E15', 'G18']"
66,CAKEWALK,6B+,19536,66.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'f-1', 'rf': None}, {'lh': 'b8', 'rh': 'f5', 'lf': 'f-1', 'rf': None}, {'lh': 'b8', 'rh': 'f5', 'lf': None, 'rf': 'f0'}, {'lh': 'b8', 'rh': 'f10', 'lf': None, 'rf': 'f0'}, {'lh': 'b8', 'rh': 'f10', 'lf': 'd0', 'rf': 'f0'}, {'lh': 'b11', 'rh': 'f10', 'lf': 'd0', 'rf': None}, {'lh': 'b11', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': 'f5', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': 'f5', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'g18', 'lf': 'b8', 'rf': None}, {'lh': 'g18', 'rh': 'g18', 'lf': 'b8', 'rf': None}]","['F5', 'B8', 'F10', 'B11', 'E13', 'E15', 'G18']"
67,CAKEWALK,6B+,19536,67.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'b-1', 'rf': 'f-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'b-1', 'rf': 'f-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'd0', 'rf': 'f-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'd0', 'rf': 'f5'}, {'lh': 'b8', 'rh': 'b8', 'lf': 'd0', 'rf': 'f5'}, {'lh': 'b8', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'f10', 'lf': 'd0', 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': None, 'rf': None}, {'lh': 'b11', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': None, 'rf': 'b8'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b11', 'rf': 'b8'}, {'lh': 'e15', 'rh': 'g18', 'lf': 'b11', 'rf': None}, {'lh': 'e15', 'rh': 'g18', 'lf': 'b11', 'rf': 'f10'}, {'lh': 'g18', 'rh': 'g18', 'lf': 'b11', 'rf': 'f10'}]","['F5', 'B8', 'F10', 'B11', 'E13', 'E15', 'G18']"
68,CAKEWALK,6B+,19536,68.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'd-1', 'rf': 'h-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'd-1', 'rf': None}, {'lh': 'b8', 'rh': 'f5', 'lf': None, 'rf': 'd0'}, {'lh': 'b8', 'rh': 'f10', 'lf': None, 'rf': None}, {'lh': 'b8', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b8', 'rh': 'f10', 'lf': 'f5', 'rf': None}, {'lh': 'b11', 'rh': 'f10', 'lf': 'f5', 'rf': None}, {'lh': 'b11', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': 'f10'}, {'lh': 'e15', 'rh': 'g18', 'lf': None, 'rf': 'f10'}, {'lh': 'e15', 'rh': 'g18', 'lf': 'e13', 'rf': 'f10'}, {'lh': 'g18', 'rh': 'g18', 'lf': 'e13', 'rf': 'f10'}]","['F5', 'B8', 'F10', 'B11', 'E13', 'E15', 'G18']"
69,CAKEWALK,6B+,19536,69.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'b0', 'rf': 'f0'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'b0', 'rf': 'f0'}, {'lh': 'b8', 'rh': 'f10', 'lf': 'b0', 'rf': 'f0'}, {'lh': 'b8', 'rh': 'f10', 'lf': 'd0', 'rf': 'f0'}, {'lh': 'b8', 'rh': 'f10', 'lf': 'd0', 'rf': 'f5'}, {'lh': 'b8', 'rh': 'f10', 'lf': 'f5', 'rf': None}, {'lh': 'b11', 'rh': 'f10', 'lf': 'f5', 'rf': None}, {'lh': 'b11', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': 'f5', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': 'f5', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': 'f10'}, {'lh': 'e15', 'rh': 'g18', 'lf': None, 'rf': 'f10'}, {'lh': 'e15', 'rh': 'g18', 'lf': 'b11', 'rf': 'f10'}, {'lh': 'g18', 'rh': 'g18', 'lf': 'b11', 'rf': 'f10'}]","['F5', 'B8', 'F10', 'B11', 'E13', 'E15', 'G18']"
70,CAKEWALK,6B+,19536,70.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'b-1', 'rf': 'f-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'b-1', 'rf': 'f-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'b-1', 'rf': 'd0'}, {'lh': 'b8', 'rh': 'f10', 'lf': None, 'rf': 'd0'}, {'lh': 'b8', 'rh': 'f10', 'lf': 'b0', 'rf': 'd0'}, {'lh': 'b8', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': 'f5', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': 'f5', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': None, 'rf': 'b8'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b11', 'rf': 'b8'}, {'lh': 'e15', 'rh': 'g18', 'lf': 'b11', 'rf': None}, {'lh': 'g18', 'rh': 'g18', 'lf': 'b11', 'rf': None}]","['F5', 'B8', 'F10', 'B11', 'E13', 'E15', 'G18']"
71,CAKEWALK,6B+,19536,71.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': None, 'rf': 'f0'}, {'lh': 'f5', 'rh': 'f10', 'lf': None, 'rf': 'f0'}, {'lh': 'f5', 'rh': 'f10', 'lf': 'd0', 'rf': 'f0'}, {'lh': 'b8', 'rh': 'f10', 'lf': None, 'rf': None}, {'lh': 'b8', 'rh': 'f10', 'lf': 'f5', 'rf': None}, {'lh': 'b11', 'rh': 'f10', 'lf': 'f5', 'rf': None}, {'lh': 'b11', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': 'b11'}, {'lh': 'e15', 'rh': 'g18', 'lf': None, 'rf': 'b11'}, {'lh': 'e15', 'rh': 'g18', 'lf': 'b11', 'rf': None}, {'lh': 'g18', 'rh': 'g18', 'lf': 'b11', 'rf': None}]","['F5', 'B8', 'F10', 'B11', 'E13', 'E15', 'G18']"
72,CAKEWALK,6B+,19536,72.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'd-1', 'rf': 'h-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'd-1', 'rf': None}, {'lh': 'b8', 'rh': 'f5', 'lf': 'd-1', 'rf': 'f5'}, {'lh': 'b8', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': 'f10'}, {'lh': 'e15', 'rh': 'g18', 'lf': None, 'rf': 'f10'}, {'lh': 'e15', 'rh': 'g18', 'lf': 'b11', 'rf': 'f10'}, {'lh': 'g18', 'rh': 'g18', 'lf': 'b11', 'rf': 'f10'}]","['F5', 'B8', 'F10', 'B11', 'E13', 'E15', 'G18']"
73,CAKEWALK,6B+,19536,73.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'd0', 'rf': 'h0'}, {'lh': 'f5', 'rh': 'b8', 'lf': 'd0', 'rf': None}, {'lh': 'f5', 'rh': 'b8', 'lf': 'd0', 'rf': 'f5'}, {'lh': 'f5', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'f5', 'rh': 'f10', 'lf': 'f5', 'rf': None}, {'lh': 'b11', 'rh': 'f10', 'lf': 'f5', 'rf': None}, {'lh': 'b11', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': 'f10'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b11', 'rf': 'f10'}, {'lh': 'e15', 'rh': 'g18', 'lf': 'b11', 'rf': 'f10'}, {'lh': 'e15', 'rh': 'g18', 'lf': 'e13', 'rf': 'f10'}, {'lh': 'g18', 'rh': 'g18', 'lf': 'e13', 'rf': None}]","['F5', 'B8', 'F10', 'B11', 'E13', 'E15', 'G18']"
74,CAKEWALK,6B+,19536,74.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'b-1', 'rf': 'f-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'b-1', 'rf': 'f-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'b-1', 'rf': 'f0'}, {'lh': 'b8', 'rh': 'f10', 'lf': 'b-1', 'rf': 'f0'}, {'lh': 'b8', 'rh': 'f10', 'lf': 'd0', 'rf': 'f0'}, {'lh': 'b11', 'rh': 'f10', 'lf': 'd0', 'rf': None}, {'lh': 'b11', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': 'f5', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': 'f5', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'g18', 'lf': None, 'rf': None}, {'lh': 'e15', 'rh': 'g18', 'lf': None, 'rf': 'f0'}, {'lh': 'e15', 'rh': 'g18', 'lf': 'b11', 'rf': 'f0'}, {'lh': 'g18', 'rh': 'g18', 'lf': 'b11', 'rf': 'f0'}]","['F5', 'B8', 'F10', 'B11', 'E13', 'E15', 'G18']"
75,CALLA,6B+,24448,75.0,"[{'lh': 'g4', 'rh': 'g4', 'lf': 'd-1', 'rf': 'j-1'}, {'lh': 'e8', 'rh': 'g4', 'lf': 'd-1', 'rf': 'j-1'}, {'lh': 'e8', 'rh': 'g4', 'lf': 'd-1', 'rf': 'f0'}, {'lh': 'e8', 'rh': 'g4', 'lf': 'd0', 'rf': 'f0'}, {'lh': 'e8', 'rh': 'g4', 'lf': 'd0', 'rf': 'g4'}, {'lh': 'e8', 'rh': 'h10', 'lf': None, 'rf': 'g4'}, {'lh': 'e8', 'rh': 'h10', 'lf': 'g4', 'rf': None}, {'lh': 'f13', 'rh': 'h10', 'lf': 'g4', 'rf': None}, {'lh': 'f13', 'rh': 'h10', 'lf': None, 'rf': 'g4'}, {'lh': 'f13', 'rh': 'h10', 'lf': 'e8', 'rf': 'g4'}, {'lh': 'f13', 'rh': 'h10', 'lf': 'e8', 'rf': None}, {'lh': 'f13', 'rh': 'g14', 'lf': 'e8', 'rf': None}, {'lh': 'e16', 'rh': 'g14', 'lf': 'e8', 'rf': None}, {'lh': 'e16', 'rh': 'g14', 'lf': 'e8', 'rf': 'h10'}, {'lh': 'e16', 'rh': 'i18', 'lf': None, 'rf': 'h10'}, {'lh': 'i18', 'rh': 'i18', 'lf': None, 'rf': 'h10'}]","['G4', 'E8', 'H10', 'F13', 'G14', 'E16', 'I18']"
76,CALLA,6B+,24448,76.0,"[{'lh': 'g4', 'rh': 'g4', 'lf': 'd-1', 'rf': 'h-1'}, {'lh': 'e8', 'rh': 'g4', 'lf': 'd-1', 'rf': 'h-1'}, {'lh': 'e8', 'rh': 'g4', 'lf': 'd-1', 'rf': 'f0'}, {'lh': 'e8', 'rh': 'h10', 'lf': None, 'rf': None}, {'lh': 'e8', 'rh': 'h10', 'lf': 'g4', 'rf': None}, {'lh': 'f13', 'rh': 'h10', 'lf': 'g4', 'rf': None}, {'lh': 'f13', 'rh': 'h10', 'lf': None, 'rf': 'g4'}, {'lh': 'f13', 'rh': 'h10', 'lf': 'e8', 'rf': 'g4'}, {'lh': 'f13', 'rh': 'h10', 'lf': 'e8', 'rf': None}, {'lh': 'f13', 'rh': 'g14', 'lf': 'e8', 'rf': None}, {'lh': 'e16', 'rh': 'g14', 'lf': 'e8', 'rf': None}, {'lh': 'e16', 'rh': 'g14', 'lf': 'e8', 'rf': 'h10'}, {'lh': 'e16', 'rh': 'i18', 'lf': None, 'rf': 'h10'}, {'lh': 'e16', 'rh': 'i18', 'lf': 'h10', 'rf': None}, {'lh': 'i18', 'rh': 'i18', 'lf': 'h10', 'rf': None}]","['G4', 'E8', 'H10', 'F13', 'G14', 'E16', 'I18']"
77,CALLA,6B+,24448,77.0,"[{'lh': 'g4', 'rh': 'g4', 'lf': 'd-1', 'rf': 'j-1'}, {'lh': 'e8', 'rh': 'g4', 'lf': 'd-1', 'rf': 'j-1'}, {'lh': 'e8', 'rh': 'g4', 'lf': 'd-1', 'rf': 'h0'}, {'lh': 'e8', 'rh': 'h10', 'lf': None, 'rf': 'h0'}, {'lh': 'e8', 'rh': 'h10', 'lf': 'g4', 'rf': None}, {'lh': 'f13', 'rh': 'h10', 'lf': 'g4', 'rf': None}, {'lh': 'f13', 'rh': 'h10', 'lf': None, 'rf': 'g4'}, {'lh': 'f13', 'rh': 'g14', 'lf': None, 'rf': 'g4'}, {'lh': 'f13', 'rh': 'g14', 'lf': 'e8', 'rf': 'g4'}, {'lh': 'e16', 'rh': 'g14', 'lf': 'e8', 'rf': None}, {'lh': 'e16', 'rh': 'g14', 'lf': 'e8', 'rf': 'h10'}, {'lh': 'e16', 'rh': 'i18', 'lf': 'e8', 'rf': 'h10'}, {'lh': 'e16', 'rh': 'i18', 'lf': 'h10', 'rf': None}, {'lh': 'i18', 'rh': 'i18', 'lf': 'h10', 'rf': None}]","['G4', 'E8', 'H10', 'F13', 'G14', 'E16', 'I18']"
78,CALLA,6B+,24448,78.0,"[{'lh': 'g4', 'rh': 'g4', 'lf': 'd-1', 'rf': 'h-1'}, {'lh': 'e8', 'rh': 'g4', 'lf': 'd-1', 'rf': 'h-1'}, {'lh': 'e8', 'rh': 'g4', 'lf': 'd-1', 'rf': 'f0'}, {'lh': 'e8', 'rh': 'h10', 'lf': None, 'rf': 'f0'}, {'lh': 'e8', 'rh': 'h10', 'lf': 'g4', 'rf': None}, {'lh': 'f13', 'rh': 'h10', 'lf': 'g4', 'rf': None}, {'lh': 'f13', 'rh': 'h10', 'lf': None, 'rf': 'g4'}, {'lh': 'f13', 'rh': 'h10', 'lf': 'e8', 'rf': 'g4'}, {'lh': 'f13', 'rh': 'g14', 'lf': 'e8', 'rf': 'g4'}, {'lh': 'e16', 'rh': 'g14', 'lf': 'e8', 'rf': None}, {'lh': 'e16', 'rh': 'g14', 'lf': 'e8', 'rf': 'h10'}, {'lh': 'e16', 'rh': 'i18', 'lf': 'e8', 'rf': 'h10'}, {'lh': 'e16', 'rh': 'i18', 'lf': 'h10', 'rf': None}, {'lh': 'i18', 'rh': 'i18', 'lf': 'h10', 'rf': None}]","['G4', 'E8', 'H10', 'F13', 'G14', 'E16', 'I18']"
79,CALLA,6B+,24448,79.0,"[{'lh': 'g4', 'rh': 'g4', 'lf': 'd-1', 'rf': 'h-1'}, {'lh': 'e8', 'rh': 'g4', 'lf': 'd-1', 'rf': 'h-1'}, {'lh': 'e8', 'rh': 'g4', 'lf': 'd-1', 'rf': 'f0'}, {'lh': 'e8', 'rh': 'g4', 'lf': 'd0', 'rf': 'f0'}, {'lh': 'e8', 'rh': 'g4', 'lf': 'd0', 'rf': 'g4'}, {'lh': 'e8', 'rh': 'e8', 'lf': 'd0', 'rf': 'g4'}, {'lh': 'e8', 'rh': 'h10', 'lf': None, 'rf': 'g4'}, {'lh': 'e8', 'rh': 'h10', 'lf': 'g4', 'rf': None}, {'lh': 'f13', 'rh': 'h10', 'lf': 'g4', 'rf': None}, {'lh': 'f13', 'rh': 'h10', 'lf': None, 'rf': 'g4'}, {'lh': 'f13', 'rh': 'h10', 'lf': 'e8', 'rf': 'g4'}, {'lh': 'f13', 'rh': 'g14', 'lf': 'e8', 'rf': None}, {'lh': 'e16', 'rh': 'g14', 'lf': 'e8', 'rf': None}, {'lh': 'e16', 'rh': 'g14', 'lf': 'e8', 'rf': 'h10'}, {'lh': 'e16', 'rh': 'i18', 'lf': None, 'rf': 'h10'}, {'lh': 'e16', 'rh': 'i18', 'lf': 'g14', 'rf': 'h10'}, {'lh': 'e16', 'rh': 'i18', 'lf': 'g14', 'rf': None}, {'lh': 'i18', 'rh': 'i18', 'lf': 'g14', 'rf': None}]","['G4', 'E8', 'H10', 'F13', 'G14', 'E16', 'I18']"
80,CHOSSY MESS,6B+,232300,80.0,"[{'lh': 'f5', 'rh': 'i4', 'lf': 'd0', 'rf': 'h-1'}, {'lh': 'f5', 'rh': 'i10', 'lf': 'd0', 'rf': 'h-1'}, {'lh': 'f5', 'rh': 'i10', 'lf': 'f0', 'rf': 'h-1'}, {'lh': 'f5', 'rh': 'i10', 'lf': 'f0', 'rf': 'h0'}, {'lh': 'f5', 'rh': 'i10', 'lf': 'f5', 'rf': 'h0'}, {'lh': 'e11', 'rh': 'i10', 'lf': 'f5', 'rf': None}, {'lh': 'e11', 'rh': 'i10', 'lf': 'f5', 'rf': 'i4'}, {'lh': 'e11', 'rh': 'e12', 'lf': 'f5', 'rf': 'i4'}, {'lh': 'c15', 'rh': 'e12', 'lf': 'f5', 'rf': None}, {'lh': 'c15', 'rh': 'e12', 'lf': 'f5', 'rf': 'i10'}, {'lh': 'c15', 'rh': 'e16', 'lf': None, 'rf': 'i10'}, {'lh': 'c15', 'rh': 'e16', 'lf': 'e11', 'rf': 'i10'}, {'lh': 'd18', 'rh': 'e16', 'lf': 'e11', 'rf': None}, {'lh': 'd18', 'rh': 'e16', 'lf': 'e11', 'rf': 'e12'}, {'lh': 'd18', 'rh': 'd18', 'lf': 'e11', 'rf': 'e12'}]","['F5', 'I4', 'I10', 'E11', 'E12', 'C15', 'E16', 'D18']"
81,CHOSSY MESS,6B+,232300,81.0,"[{'lh': 'f5', 'rh': 'i4', 'lf': None, 'rf': 'f-1'}, {'lh': 'f5', 'rh': 'i10', 'lf': None, 'rf': 'f-1'}, {'lh': 'f5', 'rh': 'i10', 'lf': 'f5', 'rf': None}, {'lh': 'e11', 'rh': 'i10', 'lf': 'f5', 'rf': None}, {'lh': 'e11', 'rh': 'i10', 'lf': None, 'rf': 'f5'}, {'lh': 'e11', 'rh': 'e12', 'lf': None, 'rf': 'f5'}, {'lh': 'e11', 'rh': 'e12', 'lf': 'f5', 'rf': None}, {'lh': 'c15', 'rh': 'e12', 'lf': 'f5', 'rf': None}, {'lh': 'c15', 'rh': 'e12', 'lf': 'f5', 'rf': 'i10'}, {'lh': 'c15', 'rh': 'e16', 'lf': None, 'rf': 'i10'}, {'lh': 'd18', 'rh': 'e16', 'lf': None, 'rf': 'i10'}, {'lh': 'd18', 'rh': 'd18', 'lf': None, 'rf': 'i10'}]","['F5', 'I4', 'I10', 'E11', 'E12', 'C15', 'E16', 'D18']"
82,CHOSSY MESS,6B+,232300,82.0,"[{'lh': 'f5', 'rh': 'i4', 'lf': None, 'rf': 'f0'}, {'lh': 'f5', 'rh': 'i10', 'lf': None, 'rf': 'f0'}, {'lh': 'f5', 'rh': 'i10', 'lf': 'f5', 'rf': 'f0'}, {'lh': 'e11', 'rh': 'i10', 'lf': 'f5', 'rf': None}, {'lh': 'e11', 'rh': 'i10', 'lf': None, 'rf': 'f5'}, {'lh': 'e11', 'rh': 'e12', 'lf': None, 'rf': 'f5'}, {'lh': 'e11', 'rh': 'e12', 'lf': 'f5', 'rf': None}, {'lh': 'c15', 'rh': 'e12', 'lf': 'f5', 'rf': None}, {'lh': 'c15', 'rh': 'e12', 'lf': 'f5', 'rf': 'i10'}, {'lh': 'c15', 'rh': 'e16', 'lf': None, 'rf': 'i10'}, {'lh': 'c15', 'rh': 'd18', 'lf': None, 'rf': None}, {'lh': 'c15', 'rh': 'd18', 'lf': None, 'rf': 'e11'}, {'lh': 'd18', 'rh': 'd18', 'lf': None, 'rf': 'e11'}]","['F5', 'I4', 'I10', 'E11', 'E12', 'C15', 'E16', 'D18']"
83,CHOSSY MESS,6B+,232300,83.0,"[{'lh': 'f5', 'rh': 'i4', 'lf': 'd-1', 'rf': 'f0'}, {'lh': 'f5', 'rh': 'i10', 'lf': None, 'rf': 'f0'}, {'lh': 'f5', 'rh': 'i10', 'lf': 'f5', 'rf': 'f0'}, {'lh': 'e11', 'rh': 'i10', 'lf': 'f5', 'rf': None}, {'lh': 'e11', 'rh': 'e12', 'lf': 'f5', 'rf': None}, {'lh': 'e11', 'rh': 'e12', 'lf': 'f5', 'rf': 'i10'}, {'lh': 'c15', 'rh': 'e12', 'lf': 'f5', 'rf': 'i10'}, {'lh': 'c15', 'rh': 'e12', 'lf': None, 'rf': 'e11'}, {'lh': 'c15', 'rh': 'e16', 'lf': None, 'rf': 'e11'}, {'lh': 'd18', 'rh': 'e16', 'lf': None, 'rf': 'e11'}, {'lh': 'd18', 'rh': 'd18', 'lf': None, 'rf': 'e11'}]","['F5', 'I4', 'I10', 'E11', 'E12', 'C15', 'E16', 'D18']"
84,CHOSSY MESS,6B+,232300,84.0,"[{'lh': 'f5', 'rh': 'i4', 'lf': None, 'rf': 'f-1'}, {'lh': 'f5', 'rh': 'i10', 'lf': None, 'rf': 'f-1'}, {'lh': 'f5', 'rh': 'i10', 'lf': 'f0', 'rf': 'f-1'}, {'lh': 'f5', 'rh': 'i10', 'lf': 'f0', 'rf': 'h0'}, {'lh': 'f5', 'rh': 'i10', 'lf': 'f5', 'rf': 'h0'}, {'lh': 'e11', 'rh': 'i10', 'lf': 'f5', 'rf': None}, {'lh': 'e11', 'rh': 'i10', 'lf': 'f5', 'rf': 'i4'}, {'lh': 'e11', 'rh': 'e12', 'lf': 'f5', 'rf': 'i4'}, {'lh': 'c15', 'rh': 'e12', 'lf': 'f5', 'rf': None}, {'lh': 'c15', 'rh': 'e12', 'lf': 'f5', 'rf': 'i10'}, {'lh': 'c15', 'rh': 'e16', 'lf': None, 'rf': 'i10'}, {'lh': 'c15', 'rh': 'd18', 'lf': None, 'rf': 'i10'}, {'lh': 'd18', 'rh': 'd18', 'lf': None, 'rf': 'i10'}]","['F5', 'I4', 'I10', 'E11', 'E12', 'C15', 'E16', 'D18']"
